filename,DP03_0130PE,DP03_0027E,DP02_0045E,DP05_0048E,DP05_0073E,DP05_0071E,DP03_0006E,DP03_0110E,DP05_0006E,DP03_0054E,DP03_0104E,DP02_0150E,DP03_0038E,DP05_0050E,DP02_0108E,DP02_0006E,DP05_0014E,DP02_0104E,DP02_0013E,DP03_0129PE,DP05_0031E,DP03_0052E,DP05_0032E,DP02_0128E,DP05_0016E,DP02_0034E,DP03_0021E,DP02_0070E,DP03_0113E,DP02_0091E,DP03_0083E,DP05_0079E,DP05_0049E,DP03_0020E,DP03_0053E,DP05_0086E,DP05_0040E,DP03_0036E,DP02_0083E,DP05_0067E,DP02_0044E,DP03_0014E,DP02_0094E,DP05_0058E,DP03_0061E,DP02_0099E,DP02_0060E,DP05_0057E,DP02_0122E,DP02_0003E,DP02_0075E,DP05_0025E,DP02_0033E,DP05_0064E,DP03_0055E,DP03_0060E,DP02_0059E,DP03_0044E,DP03_0078E,DP03_0135PE,DP05_0068E,DP05_0015E,DP03_0116E,DP02_0018E,DP02_0109E,DP02_0111E,DP02_0065E,DP03_0037E,DP02_0014E,DP03_0079E,DP03_0017E,DP05_0008E,DP03_0122PE,DP03_0126PE,DP03_0051E,DP02_0037E,DP05_0055E,DP05_0081E,DP02_0002E,DP02_0133E,DP05_0078E,DP03_0003E,DP02_0096E,DP03_0075E,DP02_0009E,DP05_0084E,DP05_0080E,DP03_0008E,DP02_0020E,DP05_0062E,DP02_0010E,DP02_0004E,DP05_0034E,DP03_0077E,DP05_0091E,DP03_0039E,DP03_0100E,DP03_0121E,DP03_0007E,DP03_0009PE,DP05_0009E,DP05_0002E,DP05_0019E,DP03_0098E,DP05_0088E,DP02_0079E,DP05_0042E,DP05_0041E,DP02_0021E,DP03_0064E,DP02_0087E,DP02_0114E,DP03_0045E,DP03_0043E,DP03_0103E,DP02_0118E,DP03_0084E,DP02_0082E,DP02_0124E,DP02_0138E,DP05_0045E,DP03_0092E,DP05_0023E,DP02_0024E,DP02_0152E,DP03_0091E,DP03_0002E,DP05_0017E,DP05_0021E,DP02_0030E,DP03_0013E,DP03_0093E,DP03_0097E,DP03_0108E,DP05_0037E,DP03_0094E,DP02_0119E,DP03_0012E,DP03_0029E,DP03_0035E,DP02_0057E,DP03_0050E,DP02_0125E,DP02_0103E,DP03_0119PE,DP02_0140E,DP03_0016E,DP03_0030E,DP03_0024E,DP03_0001E,DP03_0068E,DP02_0126E,DP03_0019E,DP02_0047E,DP03_0133PE,DP02_0093E,DP05_0038E,DP03_0047E,DP02_0007E,DP02_0147E,DP03_0042E,DP02_0063E,DP02_0031E,DP02_0098E,DP02_0113E,DP03_0101E,DP02_0132E,DP02_0061E,DP02_0081E,DP03_0117E,DP02_0123E,DP05_0005E,DP02_0100E,DP02_0023E,DP03_0032E,DP02_0017E,DP03_0125PE,DP02_0102E,DP05_0022E,DP05_0046E,DP03_0087E,DP05_0044E,DP02_0142E,DP03_0076E,DP02_0085E,DP03_0065E,DP02_0052E,DP03_0058E,DP03_0137PE,DP03_0041E,DP03_0134PE,DP02_0049E,DP05_0089E,DP03_0086E,DP02_0117E,DP02_0080E,DP02_0136E,DP03_0048E,DP03_0034E,DP02_0027E,DP02_0116E,DP02_0127E,DP05_0074E,DP03_0066E,DP03_0114E,DP03_0106E,DP02_0008E,DP05_0051E,DP02_0086E,DP05_0085E,DP02_0073E,DP02_0056E,DP02_0130E,DP05_0077E,DP02_0146E,DP03_0010E,DP02_0148E,DP02_0154E,DP02_0112E,DP02_0134E,DP03_0005E,DP02_0064E,DP05_0011E,DP03_0081E,DP03_0109E,DP05_0053E,DP02_0084E,DP05_0012E,DP02_0097E,DP05_0033E,DP02_0062E,DP02_0092E,DP03_0015E,DP05_0066E,DP02_0058E,DP05_0083E,DP03_0033E,DP03_0082E,DP02_0015E,DP03_0063E,DP05_0065E,DP03_0057E,DP02_0153E,DP02_0028E,DP05_0043E,DP05_0039E,DP02_0042E,DP03_0095E,DP02_0025E,DP02_0048E,DP02_0022E,DP02_0106E,DP05_0047E,DP02_0151E,DP05_0054E,DP02_0039E,DP03_0115E,DP05_0003E,DP03_0062E,DP03_0046E,DP02_0053E,DP02_0019E,DP02_0139E,DP02_0012E,DP03_0069E,DP05_0030E,DP02_0038E,DP03_0088E,DP05_0001E,DP02_0144E,DP05_0004E,DP05_0028E,DP02_0029E,DP02_0088E,DP03_0118E,DP05_0070E,DP05_0069E,DP05_0060E,DP02_0078E,DP05_0010E,DP05_0056E,DP03_0105E,DP02_0076E,DP02_0066E,DP02_0149E,DP03_0022E,DP02_0131E,DP05_0024E,DP05_0035E,DP03_0089E,DP05_0020E,DP03_0128PE,DP03_0059E,DP05_0075E,DP02_0090E,DP02_0120E,DP03_0107E,DP02_0115E,DP05_0087E,DP02_0135E,DP03_0049E,DP05_0076E,DP02_0121E,DP02_0040E,DP03_0004E,DP03_0112E,DP05_0082E,DP02_0067E,DP03_0073E,DP03_0099E,DP03_0023E,DP03_0074E,DP05_0059E,DP02_0043E,DP03_0120PE,DP02_0050E,DP02_0069E,DP02_0072E,DP02_0077E,DP02_0137E,DP05_0026E,DP03_0040E,DP03_0028E,DP03_0096E,DP03_0111E,DP03_0090E,DP03_0011E,DP03_0031E,DP02_0129E,DP05_0013E,DP03_0072E,DP05_0052E,DP05_0007E,DP02_0101E,DP02_0071E,DP02_0035E,DP02_0105E,DP02_0141E,DP02_0145E,DP03_0102E,DP02_0041E,DP03_0085E,DP02_0068E,DP02_0011E,DP05_0072E,DP02_0095E,DP02_0054E,DP03_0070E,DP02_0001E,DP02_0036E,DP02_0089E,DP02_0110E,DP03_0071E,DP02_0055E,DP03_0067E,DP03_0136PE,DP03_0056E,DP02_0005E,DP05_0036E,DP05_0061E,DP05_0063E,DP03_0018E,DP05_0029E,DP05_0027E,DP02_0016E,DP03_0025E,DP05_0018E,DP02_0143E,DP03_0026E,DP02_0107E,DP02_0046E,DP02_0026E,DP02_0074E,DP03_0123PE,DP05_0090E,DP03_0080E,DP02_0032E,DP02_0051E
Springville_11022021_CityCouncil2yr.csv,6.4,6600.0,152.0,24.0,5599.0,2872.0,17.0,276.0,3857.0,570.0,14525.0,993.0,538.0,0.0,14.0,1094.0,1312.0,2001.0,732.0,6.7,1783.0,205.0,74.0,1387.0,927.0,123.0,152.0,895.0,115.0,22850.0,2000.0,28073.0,12.0,1909.0,204.0,61.0,0.0,434.0,2989.0,241.0,583.0,4415.0,2441.0,1969.0,724.0,325.0,340.0,1623.0,49.0,4126.0,19300.0,22459.0,7213.0,18.0,576.0,1116.0,18789.0,574.0,280.0,5.9,387.0,1899.0,2811.0,35046.0,72.0,79.0,5269.0,1782.0,5141.0,307.0,4738.0,2865.0,3.0,26.5,10258.0,787.0,9.0,122.0,6946.0,3123.0,29596.0,16442.0,1101.0,8193.0,127.0,13.0,122.0,16442.0,6938.0,1148.0,1899.0,319.0,33226.0,37.0,10867.0,273.0,13144.0,,7129.0,2.7,2708.0,17657.0,12736.0,8310.0,10593.0,34556.0,97.0,0.0,350.0,8850.0,110.0,5829.0,604.0,1363.0,14916.0,579.0,1019.0,5403.0,35195.0,35.0,4.0,36324.0,3988.0,797.0,10258.0,49279.0,16459.0,277.0,22459.0,718.0,6781.0,64867.0,26837.0,1629.0,30772.0,42392.0,17.0,7028.0,3315.0,1959.0,2431.0,42.0,1170.0,440.0,5.0,218.0,8024.0,1471.0,2172.0,23588.0,1823.0,3.0,11328.0,19.0,7.1,325.0,122.0,13394.0,145.0,1270.0,3508.0,4678.0,12260.0,2766.0,25814.0,664.0,71.0,600.0,5513.0,903.0,24.0,3552.0,36.0,2162.0,15997.0,3.89,20.6,2441.0,21052.0,134.0,110695.0,228.0,128.0,136.0,646.0,97079.0,128.0,1801.0,24.6,2633.0,7.3,89.0,21189.0,94450.0,1208.0,29043.0,1712.0,1794.0,1409.0,7704.0,4632.0,179.0,4059.0,2155.0,3893.0,12122.0,629.0,33.0,1768.0,700.0,12653.0,5621.0,9852.0,1356.0,44.0,11939.0,508.0,9396.0,31643.0,77.0,445.0,1880.0,4326.0,1342.0,391.0,0.0,2414.0,3093.0,1340.0,35195.0,3872.0,9579.0,2284.0,32695.0,2600.0,342.0,192.0,1569.0,2269.0,99894.0,35195.0,1779.0,9937.0,96.0,0.0,139.0,159.0,35047.0,12102.0,27.0,14541.0,128.0,21.0,15.0,119.0,4.0,3448.0,17538.0,84699.0,15997.0,12189.0,10258.0,632.0,1108.0,33744.0,1320.0,15.0,29444.0,35195.0,1642.0,100.7,95.3,113.0,35195.0,445.0,484.0,588.0,180.0,1040.0,5781.0,214.0,12896.0,1805.0,2150.0,36.0,105.0,512.0,3103.0,1969.0,2065.0,23588.0,7.0,2172.0,164.0,32429.0,569.0,1194.0,1307.0,639.0,35.0,767.0,20.0,58.0,92.0,15997.0,74.0,224.0,17849.0,3407.0,2906.0,151.0,779.0,85.0,38.0,6.3,152.0,22442.0,3477.0,3094.0,1074.0,10962.0,728.0,2456.0,32141.0,210.0,43549.0,7028.0,2155.0,533.0,1174.0,229.0,342.0,3424.0,289.0,35047.0,568.0,2441.0,36.0,16.0,18809.0,0.0,713.0,7419.0,339.0,35195.0,2441.0,686.0,351.0,10258.0,1318.0,32754.0,1988.0,11775.0,851.0,24803.0,5.2,1111.0,171.0,33226.0,287.0,0.0,15817.0,3103.0,11497.0,3.42,21.9,26.9,630.0,15997.0,160.0,17.0,3471.0,632.0,3.5,10322.0,790.0,3038.0,80.0
NewYorkCity_06222021_DEMBoroughPresidentBronx.csv,34.6,160963.0,11718.0,579.0,814017.0,586722.0,853.0,57895.0,93898.0,56435.0,553438.0,319.0,49375.0,3348.0,55480.0,112971.0,76832.0,345136.0,44230.0,34.9,115830.0,57968.0,65.5,297.0,59197.0,35309.0,309995.0,23482.0,10683.0,762954.0,44740.0,123902.0,1903.0,24890.0,49811.0,7939.0,245.0,8788.0,64252.0,572513.0,42073.0,110923.0,489783.0,158182.0,25418.0,108690.0,118954.0,462156.0,61586.0,63400.0,886943.0,1087321.0,172959.0,45038.0,46549.0,27831.0,943981.0,30022.0,31753.0,25.8,31783.0,109072.0,66081.0,1389399.0,168.0,1208.0,127270.0,60079.0,183755.0,28625.0,153982.0,98118.0,11.9,43.5,525387.0,21559.0,342.0,3225.0,141475.0,12696.0,629212.0,657051.0,258750.0,333571.0,21549.0,13053.0,408777.0,657051.0,140727.0,59460.0,237506.0,33435.0,1285047.0,17787.0,480524.0,8964.0,374455.0,,468905.0,11.2,103549.0,683349.0,355908.0,820702.0,547816.0,1424224.0,64.0,0.0,34146.0,380598.0,9919.0,779715.0,21393.0,60556.0,622016.0,71709.0,21658.0,103902.0,1443229.0,373.0,18245.0,34581.0,235874.0,44959.0,525387.0,46286.0,657904.0,23378.0,1087321.0,39273.0,293609.0,48589.0,641376.0,57972.0,258727.0,48049.0,32255.0,331099.0,116315.0,17746.0,81983.0,879.0,42913.0,144647.0,22.5,4572.0,221777.0,36148.0,38454.0,1126809.0,82366.0,8781.0,133425.0,1987.0,24.3,108690.0,491689.0,465630.0,7644.0,803.0,201941.0,160924.0,614006.0,598473.0,564124.0,9136.0,548.0,121541.0,113821.0,173018.0,20678.0,99390.0,21916.0,160181.0,583452.0,3.35,33.8,489783.0,1027812.0,6807.0,78285.0,56630.0,5484.0,28695.0,31106.0,77477.0,5787.0,56357.0,40.1,57011.0,24.0,5739.0,878534.0,56539.0,281650.0,1310403.0,25159.0,88405.0,30486.0,188970.0,628625.0,639.0,83994.0,145819.0,246032.0,350041.0,72974.0,19223.0,8544.0,25335.0,355560.0,159489.0,5302.0,465608.0,76807.0,605588.0,219.0,439414.0,1343839.0,3494.0,73599.0,75747.0,184881.0,58667.0,68578.0,52.0,39650.0,176548.0,231033.0,1443229.0,266547.0,81802.0,70839.0,356280.0,107721.0,427.0,978.0,40375.0,153557.0,69157.0,1443229.0,81308.0,481514.0,18549.0,0.0,14119.0,92.0,1425336.0,531642.0,1743.0,483999.0,22640.0,6525.0,90274.0,415.0,44.0,218955.0,759880.0,47036.0,583452.0,393844.0,525387.0,611.0,94341.0,25806.0,75817.0,11113.0,25845.0,1443229.0,1248.0,89.9,85.7,11079.0,1443229.0,27077.0,4843.0,69437.0,2608.0,78139.0,222810.0,917.0,495466.0,123713.0,72998.0,1524.0,41506.0,3621.0,191647.0,158182.0,191816.0,1126809.0,26.9,61712.0,254997.0,844756.0,17795.0,172550.0,343537.0,17396.0,1685.0,28538.0,9418.0,8954.0,59.0,583452.0,44836.0,54493.0,703486.0,3789.0,108251.0,16014.0,189961.0,16305.0,36.0,30.6,11718.0,1086468.0,225484.0,182833.0,37349.0,501810.0,36113.0,197431.0,1317085.0,17220.0,27340.0,331209.0,72595.0,807.0,91263.0,45642.0,1726.0,104293.0,86774.0,1425336.0,49146.0,489783.0,856.0,241.0,868048.0,14.0,19570.0,200268.0,67242.0,1443229.0,489783.0,26206.0,62473.0,525387.0,68221.0,953446.0,370158.0,9888.0,18445.0,16906.0,23.5,61998.0,16786.0,1285047.0,4755.0,2955.0,564284.0,191647.0,585511.0,2.64,44.6,35.0,285.0,583452.0,40129.0,2249.0,273771.0,23632.0,14.7,398010.0,41701.0,288371.0,8975.0
NewYorkCity_06222021_DEMBoroughPresidentKings.csv,25.5,584860.0,15747.0,4415.0,506473.0,375540.0,1009.0,76753.0,163609.0,78111.0,1188095.0,3700.0,83988.0,4062.0,35797.0,194522.0,145520.0,724333.0,77176.0,25.8,228391.0,67774.0,70.1,2872.0,112649.0,36971.0,620228.0,33841.0,14594.0,1317719.0,98224.0,966614.0,10267.0,48795.0,57955.0,30933.0,149.0,24922.0,156020.0,886411.0,65503.0,207548.0,945466.0,195326.0,148112.0,84839.0,156609.0,261596.0,80358.0,160832.0,1681495.0,2075256.0,424488.0,38590.0,69671.0,87671.0,1860601.0,62442.0,42399.0,20.9,32212.0,225220.0,135835.0,2631710.0,3582.0,8235.0,448448.0,111652.0,287174.0,42005.0,245754.0,145554.0,11.1,33.4,997957.0,32190.0,52.0,3617.0,371884.0,71819.0,2173147.0,1359468.0,586967.0,600177.0,30499.0,22184.0,759133.0,1359468.0,370746.0,61430.0,362394.0,69157.0,2484294.0,18541.0,937973.0,60961.0,632083.0,,774868.0,7.3,161329.0,1279425.0,604364.0,1237196.0,1079551.0,2643499.0,94.0,18.0,70341.0,788974.0,17123.0,1103447.0,49396.0,116550.0,1279442.0,445257.0,58090.0,241155.0,2679620.0,4190.0,30164.0,47857.0,472598.0,137487.0,997957.0,88190.0,1360477.0,50715.0,2075256.0,58029.0,636501.0,69282.0,1490483.0,97740.0,1082004.0,63537.0,212456.0,681221.0,232403.0,36579.0,127165.0,2336.0,120714.0,221133.0,15.0,60216.0,370082.0,69632.0,178208.0,2135345.0,155985.0,44268.0,221951.0,3508.0,17.0,84839.0,803621.0,999309.0,8622.0,8687.0,364510.0,230189.0,1150305.0,1030305.0,1393047.0,13354.0,3854.0,145204.0,258278.0,224231.0,26807.0,183126.0,19789.0,257137.0,1260636.0,3.38,23.9,945466.0,1995379.0,207193.0,127040.0,321110.0,71115.0,28482.0,50938.0,124122.0,9471.0,108698.0,26.0,190817.0,16.1,7708.0,1743642.0,84136.0,162685.0,2385221.0,102964.0,179900.0,61580.0,448099.0,364523.0,3107.0,100332.0,257317.0,374010.0,873900.0,121394.0,55716.0,34197.0,101404.0,604040.0,264857.0,57679.0,252988.0,55319.0,1134341.0,2431.0,861121.0,2496494.0,12856.0,98832.0,115816.0,381113.0,83653.0,91347.0,272.0,85135.0,313167.0,358499.0,2679620.0,461059.0,331596.0,133961.0,1223185.0,174191.0,1096.0,923.0,67293.0,292218.0,114302.0,2679620.0,134017.0,912966.0,21196.0,47.0,14503.0,59.0,2665912.0,1017179.0,2233.0,798042.0,180285.0,9293.0,282426.0,705.0,19.0,337025.0,1400195.0,74692.0,1260636.0,650230.0,997957.0,7053.0,174143.0,28969.0,160193.0,8431.0,43165.0,2679620.0,13697.0,91.4,87.8,20969.0,2679620.0,36985.0,5108.0,369700.0,5285.0,137441.0,477420.0,431.0,1090355.0,120972.0,303276.0,40513.0,104158.0,21618.0,388584.0,195326.0,397780.0,2135345.0,19.0,153121.0,144324.0,1649315.0,213309.0,248070.0,539998.0,70471.0,30859.0,79091.0,8829.0,138050.0,46.0,1260636.0,48533.0,319099.0,1558788.0,5051.0,168139.0,49457.0,216957.0,26299.0,41.0,20.6,15747.0,2074273.0,273681.0,380377.0,122947.0,970123.0,96316.0,267705.0,2497773.0,31965.0,56265.0,681411.0,106036.0,8098.0,154797.0,55946.0,1460.0,165401.0,65050.0,2665912.0,91345.0,945459.0,4068.0,2774.0,1653452.0,7.0,101531.0,751724.0,60489.0,2679620.0,945466.0,46244.0,79465.0,997957.0,103448.0,1734154.0,443760.0,10330.0,37773.0,19061.0,16.8,92827.0,16379.0,2484294.0,33833.0,3211.0,1222797.0,388584.0,1105133.0,2.64,42.7,35.9,5032.0,1260636.0,273800.0,2298.0,468886.0,15268.0,14.3,805669.0,59959.0,494053.0,11547.0
NewYorkCity_06222021_DEMBoroughPresidentNewYork.csv,19.4,565084.0,4999.0,11808.0,428297.0,306535.0,326.0,50436.0,61056.0,50483.0,817876.0,5149.0,26041.0,2836.0,22479.0,201299.0,91119.0,328487.0,78832.0,19.6,167108.0,56006.0,70.1,3291.0,88974.0,19700.0,416374.0,27778.0,7869.0,715342.0,38156.0,749800.0,18563.0,13762.0,40247.0,8850.0,191.0,15424.0,134458.0,288246.0,20212.0,83493.0,462627.0,154341.0,208633.0,53582.0,78259.0,209622.0,28063.0,80657.0,1122509.0,1410192.0,238272.0,19629.0,39144.0,70651.0,1267630.0,36217.0,18603.0,17.7,26798.0,154876.0,115813.0,1577055.0,6845.0,12910.0,410095.0,60944.0,137312.0,15776.0,98023.0,69904.0,5.7,35.4,772601.0,16607.0,143.0,1637.0,215530.0,91853.0,1217570.0,953371.0,250010.0,324614.0,36793.0,11311.0,203409.0,953371.0,214930.0,60717.0,308306.0,47466.0,1491526.0,9726.0,639324.0,52157.0,252202.0,,479590.0,6.8,108170.0,788264.0,235675.0,571916.0,913058.0,1629764.0,24.0,0.0,48162.0,598640.0,29425.0,598662.0,26427.0,83066.0,876181.0,122516.0,28948.0,241912.0,1645867.0,4509.0,33488.0,71144.0,335633.0,108406.0,772601.0,132695.0,953697.0,40406.0,1410192.0,47709.0,442954.0,112220.0,1149001.0,40268.0,842952.0,89645.0,21387.0,472118.0,150387.0,23604.0,50063.0,1216.0,66185.0,134140.0,11.9,55639.0,142742.0,16830.0,179012.0,1433287.0,120375.0,17861.0,49360.0,1012.0,15.1,53582.0,230583.0,743412.0,5313.0,8847.0,216736.0,124936.0,759175.0,516209.0,973214.0,5058.0,3416.0,67972.0,271337.0,108664.0,6411.0,73991.0,9527.0,106251.0,888836.0,3.0,25.6,462627.0,1358509.0,105715.0,251781.0,199086.0,54271.0,14828.0,43621.0,198213.0,2433.0,67261.0,20.6,186511.0,14.5,2167.0,1208342.0,131344.0,132375.0,1358427.0,114999.0,82836.0,17299.0,261157.0,329994.0,4498.0,43796.0,193615.0,229624.0,703956.0,157835.0,16625.0,63833.0,53491.0,235498.0,101000.0,75840.0,276147.0,29866.0,752565.0,3848.0,691752.0,1571876.0,12228.0,64535.0,45211.0,240769.0,32375.0,58305.0,41.0,107454.0,202453.0,212617.0,1645867.0,155808.0,414316.0,58923.0,963514.0,139024.0,471.0,942.0,24631.0,218086.0,184058.0,1645867.0,81222.0,725825.0,12931.0,60.0,8518.0,36.0,1637167.0,686529.0,779.0,326705.0,84539.0,10051.0,29843.0,198.0,10.0,210966.0,857603.0,99880.0,888836.0,324295.0,772601.0,8366.0,203911.0,40814.0,117148.0,3184.0,89702.0,1645867.0,17332.0,91.9,90.2,13525.0,1645867.0,18658.0,3575.0,228419.0,3860.0,88939.0,349474.0,383.0,777608.0,83465.0,385349.0,11439.0,159913.0,29924.0,284256.0,154341.0,447987.0,1433287.0,15.8,106762.0,96477.0,1129658.0,118089.0,87261.0,216410.0,44641.0,11518.0,61372.0,11877.0,56237.0,36.0,888836.0,27022.0,197451.0,1121399.0,4933.0,74860.0,52373.0,104402.0,19653.0,44.0,16.1,4999.0,1409866.0,181813.0,279160.0,100227.0,668813.0,143468.0,119350.0,1562307.0,26324.0,83154.0,472177.0,37185.0,9207.0,99559.0,32625.0,765.0,65116.0,44055.0,1637167.0,52893.0,462573.0,4839.0,2211.0,1105805.0,3.0,120610.0,795444.0,31407.0,1645867.0,462627.0,21326.0,45767.0,772601.0,80448.0,1183240.0,191727.0,9830.0,12882.0,21820.0,12.7,52192.0,5704.0,1491526.0,21399.0,2297.0,870794.0,284256.0,741379.0,2.04,31.8,38.5,6132.0,888836.0,144073.0,1041.0,351207.0,9409.0,5.4,569018.0,20961.0,367862.0,3932.0
NewYorkCity_06222021_DEMBoroughPresidentQueens.csv,14.0,434208.0,14509.0,6791.0,661807.0,536669.0,768.0,66765.0,122114.0,49667.0,1074184.0,1509.0,99549.0,5217.0,29734.0,149508.0,151233.0,852118.0,59652.0,14.4,222761.0,39676.0,74.8,885.0,114007.0,29689.0,486661.0,38515.0,13142.0,1059119.0,107246.0,560919.0,46920.0,66875.0,28600.0,27214.0,781.0,20991.0,108439.0,475771.0,69618.0,154173.0,1112847.0,223853.0,101198.0,53850.0,174351.0,368856.0,43835.0,145163.0,1497591.0,1890960.0,439483.0,22045.0,56085.0,87801.0,1709759.0,68112.0,25678.0,14.1,33434.0,225076.0,134777.0,2328909.0,1029.0,3350.0,365140.0,106858.0,236931.0,36564.0,204927.0,122736.0,6.6,24.8,816859.0,23609.0,147.0,6251.0,370408.0,54269.0,1699019.0,1236423.0,659634.0,548963.0,26175.0,49582.0,394824.0,1236423.0,369591.0,118690.0,250911.0,46032.0,2136973.0,9379.0,765479.0,29829.0,493750.0,,705728.0,7.0,133991.0,1155898.0,469866.0,997174.0,896825.0,2335521.0,38.0,260.0,46923.0,659019.0,18303.0,1231638.0,50483.0,119213.0,1154091.0,343305.0,67278.0,166359.0,2360826.0,3317.0,134620.0,45396.0,476881.0,114037.0,816859.0,76636.0,1237191.0,50316.0,1890960.0,56120.0,543027.0,59966.0,1375447.0,125424.0,720630.0,58384.0,149500.0,583353.0,223702.0,37347.0,105074.0,2039.0,65939.0,260729.0,8.9,51435.0,290651.0,95288.0,106632.0,1942919.0,157233.0,24899.0,362668.0,3142.0,11.0,53850.0,417637.0,911170.0,6633.0,3586.0,303907.0,243390.0,1013026.0,1166697.0,992345.0,14372.0,1542.0,119876.0,184662.0,160815.0,12339.0,136843.0,12868.0,302034.0,1149568.0,3.46,15.7,1112847.0,1817994.0,251950.0,120569.0,614652.0,33101.0,16000.0,42456.0,112665.0,9852.0,104087.0,23.2,138521.0,10.3,6181.0,1467561.0,92848.0,257511.0,2150859.0,86959.0,162719.0,85474.0,465199.0,520084.0,2808.0,95455.0,241526.0,319408.0,763583.0,89579.0,125779.0,15464.0,75045.0,469658.0,201838.0,21582.0,452409.0,28622.0,1002390.0,1052.0,728338.0,2223983.0,30882.0,86855.0,133058.0,323773.0,83215.0,79907.0,99.0,57920.0,314414.0,453213.0,2360826.0,444621.0,135010.0,100249.0,892276.0,164447.0,1048.0,833.0,70871.0,277143.0,109287.0,2360826.0,124763.0,769849.0,19744.0,0.0,13901.0,53.0,2347232.0,953460.0,3274.0,679465.0,112728.0,43375.0,150807.0,159.0,19.0,276132.0,1204928.0,82431.0,1149568.0,532177.0,816859.0,2620.0,121448.0,31554.0,166638.0,6142.0,39201.0,2360826.0,6099.0,95.9,93.7,21219.0,2360826.0,43276.0,7620.0,658424.0,4641.0,118270.0,364817.0,892.0,948760.0,101124.0,229323.0,7933.0,61728.0,10088.0,389399.0,223853.0,267896.0,1942919.0,11.7,149989.0,105355.0,1194129.0,324414.0,213756.0,618885.0,47831.0,6893.0,73640.0,8588.0,199535.0,42.0,1149568.0,38952.0,611350.0,1415532.0,5227.0,204984.0,28202.0,111116.0,14193.0,39.0,12.4,14509.0,1890192.0,233084.0,379983.0,121650.0,914492.0,88451.0,265572.0,2142248.0,30618.0,56603.0,583448.0,130798.0,3483.0,166123.0,35194.0,1297.0,135383.0,40982.0,2347232.0,91714.0,1112847.0,4028.0,1833.0,1473499.0,10.0,80844.0,594463.0,36320.0,2360826.0,1112847.0,34641.0,44817.0,816859.0,93053.0,1247979.0,527312.0,10773.0,26177.0,20773.0,9.1,74993.0,13888.0,2136973.0,19096.0,1742.0,1112766.0,389399.0,976468.0,2.85,43.6,39.9,2235.0,1149568.0,438694.0,1912.0,391178.0,13690.0,8.0,702082.0,51888.0,359087.0,9807.0
