geometry,district
"MULTIPOLYGON (((-122.27879380063283 37.827202041889876, -122.27869179920513 37.82714404134679, -122.2786497992592 37.82702704124694, -122.2786367998992 37.82698804112527, -122.27862479979058 37.826954040333064, -122.27859080050655 37.82685204153299, -122.27857980045987 37.82681904035138, -122.27845679963771 37.826791041767734, -122.27789280030146 37.82665204186816, -122.27771480072954 37.82660904131807, -122.27583380022757 37.82614904192353, -122.27514780122935 37.82598204067827, -122.2754668001408 37.82612204087515, -122.27534880001058 37.82608604106532, -122.27499880088891 37.82599104164263, -122.27446280017094 37.82584404080977, -122.27351880064349 37.82565404135099, -122.2730478006129 37.82554804184058, -122.2718668017373 37.8253180401864, -122.27105280129156 37.82513104075021, -122.26966680203844 37.82471604000282, -122.26881680135908 37.82452604029282, -122.26854980134652 37.82445704118488, -122.26845680269214 37.82443204143969, -122.26840180161773 37.824418041472015, -122.26830480152478 37.824392041194045, -122.26799280120615 37.824309040674756, -122.26788280190902 37.8247060403782, -122.26797780130222 37.82518404021599, -122.26806680149677 37.82602204061923, -122.26762880206843 37.82543503972118, -122.26758180128216 37.82555904119429, -122.26749180082263 37.8258290401078, -122.26742480219758 37.82603404031483, -122.2673628015279 37.82625203984343, -122.26729780134238 37.8265060400256, -122.26726480154815 37.826654040001834, -122.26723280213558 37.82680504021771, -122.26719780133061 37.82693104087894, -122.26711580129685 37.82691704040142, -122.26696480132155 37.82689604021654, -122.26686880228047 37.82688204039788, -122.26678680122586 37.82687004025883, -122.2664728013678 37.826818039997754, -122.26628480133901 37.826788040255046, -122.26586380216933 37.826689039985226, -122.26554880190812 37.826590039689314, -122.26549580188936 37.826574040205905, -122.26525380249754 37.826473040219526, -122.2651408020344 37.826423040209065, -122.26492080261704 37.82631603992389, -122.26441280129367 37.82606904096928, -122.26401580207266 37.82589304047761, -122.26391980199058 37.82586004116673, -122.26377480208423 37.82581004016575, -122.26357080279259 37.825748040137306, -122.26246480270022 37.82548004018418, -122.26161580174491 37.82529704009379, -122.26140080246674 37.825248039989475, -122.2610418021331 37.825167039969806, -122.26075980225747 37.82509504002551, -122.2605478023021 37.82504204033468, -122.26039080276205 37.82500204054818, -122.25992080359332 37.824885040978856, -122.25976480182021 37.824846040875386, -122.25954380343997 37.82478204017571, -122.25924680361861 37.82469803981105, -122.25888480319516 37.8245800401217, -122.25866680334872 37.82451004067045, -122.25855280330008 37.82447504044411, -122.25839880294086 37.824422039341, -122.25837880271312 37.82441503985246, -122.25806980352752 37.82429204054417, -122.25778280374621 37.824137039995406, -122.2576398036591 37.82405503939917, -122.25739580420428 37.82391603940772, -122.25732180438672 37.82385903941237, -122.2572338041216 37.82379304048156, -122.25674480352797 37.82343103942198, -122.25664980305783 37.82336104055219, -122.25660380289682 37.82329103975901, -122.25658780321602 37.82326004063313, -122.25656380364633 37.82323003960214, -122.25649980405616 37.82318503974203, -122.25613080450319 37.822922040366855, -122.25600880440774 37.82283504062588, -122.2559358041695 37.822787039670885, -122.25571980422093 37.822645038836505, -122.25564780318992 37.82259804033712, -122.2555648042119 37.82254003967066, -122.25552680415875 37.822514039743126, -122.25516680386761 37.822263040382595, -122.25504680381053 37.82218003983565, -122.25493280385611 37.82207504022237, -122.25492480434987 37.82206603968681, -122.2548248043492 37.82196203905739, -122.25471880357972 37.82183303954836, -122.25463680439454 37.821706039999896, -122.25462180342384 37.82167403990162, -122.2545528045233 37.82152304006012, -122.25451580485607 37.82141204069797, -122.25448580446479 37.821287040273596, -122.25431880507175 37.82057204043594, -122.2542638043434 37.82033404011016, -122.25411880405015 37.81982804038553, -122.25401980456371 37.81972403968279, -122.25398980456663 37.819696040717304, -122.25358480424153 37.81932104036709, -122.25345080462576 37.819197040000276, -122.2534968050249 37.81916003975544, -122.25352180471798 37.81914104017819, -122.2536018035264 37.81907703935434, -122.25362880524433 37.81904204006315, -122.25366580480826 37.818996040652124, -122.25373680451285 37.81894003929262, -122.25383780430877 37.81886403991582, -122.25364480494497 37.818719040326144, -122.25336680450322 37.818492039648824, -122.25303180514656 37.81817404094084, -122.25278080489997 37.817893039838786, -122.2524448047011 37.81748503955903, -122.25229780437638 37.817268039978515, -122.25209880541051 37.81695803999079, -122.25175480481124 37.8163110401382, -122.25172980504836 37.81625504024767, -122.25170280595835 37.816198040586904, -122.25167780448392 37.81614204000752, -122.25149080566314 37.815641040835565, -122.25131180591866 37.815076040752, -122.2512768057185 37.81494503964035, -122.25069780565507 37.81277803977267, -122.25057080573345 37.81232704118338, -122.25048180612977 37.81209403972983, -122.2504018046894 37.81191804092345, -122.25035480622775 37.811828040023656, -122.25027980627748 37.811699040647945, -122.25012880584727 37.81147003960564, -122.24996180598207 37.81126904014794, -122.24978480573678 37.81108004022916, -122.24959780602117 37.810903041198266, -122.24946480671335 37.81079404083088, -122.24918380687014 37.810594039949024, -122.24902180664053 37.810494041662025, -122.2486938063196 37.81033004119724, -122.24875780703316 37.81024203991251, -122.24881580635144 37.8101730410285, -122.24899080621118 37.8099940398394, -122.24948680584946 37.80959104102829, -122.24977480615073 37.80934504039701, -122.24989180639852 37.80924904032842, -122.25000180643606 37.80916004080448, -122.25008180648835 37.809113040814196, -122.24998380664789 37.80904304117587, -122.24981380619725 37.808911040668434, -122.24972180575017 37.808840040487134, -122.24936180709575 37.80855904107397, -122.24930480703055 37.808516040349055, -122.24913480652843 37.80838604084311, -122.24960080696415 37.80834104113291, -122.24956680601231 37.808265040807406, -122.24957380656271 37.80820504069161, -122.2495878066048 37.808139040567895, -122.24959480670151 37.80802904075687, -122.24967780615734 37.807705040857904, -122.2497808059824 37.807562040455956, -122.24986380631191 37.80741904064524, -122.24996780628106 37.80712204045849, -122.2500788064227 37.806941041374145, -122.25014080651312 37.80675404056362, -122.2502648070384 37.80647404081268, -122.25039580665769 37.80612804047559, -122.25043780639855 37.8060120412028, -122.25044480634524 37.8058580410958, -122.25049980655523 37.80569904054596, -122.25057580666298 37.805545040795536, -122.25063080634153 37.80545204080876, -122.25074180686292 37.80530904091743, -122.25085980737921 37.80510004112624, -122.25096280686381 37.80494104074797, -122.25103880716675 37.80486904149375, -122.25106680595589 37.80483004079159, -122.25114280690366 37.80480204095035, -122.25126780659991 37.80470304029218, -122.25139980589603 37.8046320410255, -122.2515308073132 37.804610041485574, -122.25166280612196 37.80462104137702, -122.25173880613823 37.80460504025477, -122.25185680639805 37.804550040457734, -122.25204380720245 37.80444004135431, -122.25216880660498 37.80438504132832, -122.25230680704301 37.80435204112517, -122.25256980619258 37.80434104156253, -122.25285380720388 37.80427604060799, -122.25310380718135 37.804204041435256, -122.25330480676865 37.80406704165298, -122.25341480596664 37.803946041091606, -122.25358180656072 37.803633040496614, -122.25381780610783 37.80316604113815, -122.25395580592736 37.80291904155176, -122.2541088067276 37.80270504122085, -122.2543238059942 37.80254004157124, -122.25453180617927 37.802293041330714, -122.25461480574089 37.80212304123484, -122.25462880705246 37.80190804225001, -122.2545248062743 37.80140904159499, -122.25450480624767 37.801194041456604, -122.25459480625227 37.80077104168591, -122.25469180724384 37.80061204117405, -122.25486480782666 37.80047504158033, -122.25507280666923 37.80033204236789, -122.25534980715616 37.80021704241042, -122.25556480696618 37.8001840417929, -122.25581380626409 37.800200041479016, -122.25601480642742 37.80024404169633, -122.25637480608555 37.80025604219233, -122.25661680719585 37.800250041961746, -122.25704680650081 37.800168041800084, -122.25729580612354 37.80007504212974, -122.25766280584314 37.79996004212107, -122.2579328062368 37.79981704183407, -122.25825880661453 37.79960804267399, -122.2585218062012 37.79938904192276, -122.25885480660024 37.79905404147083, -122.25899980648805 37.79883904191122, -122.25906980577479 37.798752042005184, -122.25920080626248 37.79873004218598, -122.25929780495078 37.798752042103615, -122.25933280670117 37.79875204238789, -122.25945680603603 37.79882304223431, -122.25965780577975 37.79891704245075, -122.25978780659048 37.798974041318665, -122.26008680665379 37.799104043279364, -122.26061280635138 37.79934004157367, -122.2608558054125 37.79946104154124, -122.26111180529753 37.799610042432285, -122.2612908052516 37.79972004242261, -122.2613608069003 37.79980704256876, -122.26142280554585 37.79992804161209, -122.26144380525984 37.800044042306695, -122.26144280516012 37.80022004237679, -122.26142280544532 37.800384042306796, -122.26141580571509 37.80053804215919, -122.26144980609999 37.80084604145752, -122.26141480509371 37.8009720424676, -122.26133180614023 37.80110404195144, -122.26131780534405 37.801192042845614, -122.26133880612458 37.80135104179757, -122.2613728056912 37.801538042155606, -122.26140780549224 37.80169704225604, -122.26132480517998 37.801879041599456, -122.26128980525529 37.801906041999764, -122.26119980537386 37.80208204214343, -122.26132380461138 37.802099042623695, -122.26126180557173 37.80228504157099, -122.26114380561276 37.80226904136611, -122.26107280526446 37.80240504185168, -122.26103980554431 37.80243904273035, -122.26098480553601 37.80259304269709, -122.26081080596194 37.80318104237863, -122.26063080552784 37.803637041813104, -122.26048480502102 37.80404304122354, -122.26048480476793 37.80422404200084, -122.26053280579424 37.80435604144486, -122.26069880408203 37.8045540415644, -122.26084980579127 37.80452304169438, -122.26121380550475 37.804519042313686, -122.26114680512974 37.80446904097046, -122.26104580609415 37.804378041877506, -122.26101580505461 37.804342041757266, -122.26099280410781 37.80430404202669, -122.26095780411241 37.804220041299764, -122.26093980574933 37.80412504206442, -122.26094280564169 37.80405804156293, -122.26095580519137 37.80399904164508, -122.26098580497244 37.80393904180401, -122.26102480519468 37.80387604208589, -122.26106780534565 37.803824042292106, -122.26112480485513 37.80377504205481, -122.26120380594602 37.80371904212404, -122.26136080518397 37.80378104223484, -122.26142680500337 37.80381104158049, -122.26238080421341 37.80419104237899, -122.26260880517094 37.80383804166816, -122.26329380440487 37.80278004198023, -122.26334980592748 37.802694041355025, -122.2635218047297 37.80242704210442, -122.2636288049186 37.80225404233758, -122.26381780574015 37.80195104339058, -122.26394980465251 37.8017380428753, -122.26405780570788 37.80156704231939, -122.26429480481532 37.80165604302206, -122.26500580508983 37.80192604275762, -122.26524280458639 37.802016042912065, -122.26548280467263 37.80211104232111, -122.26585380493586 37.80225704222628, -122.26620380398506 37.80239604309341, -122.26644480523784 37.80249204308893, -122.26667480502674 37.80258404174202, -122.26681080376773 37.802639042448284, -122.26736580475844 37.80286204241876, -122.26759680467917 37.8029550418216, -122.26783380505972 37.803048042245756, -122.26854680464555 37.8033280430107, -122.26878480435404 37.80342204266887, -122.26901780490789 37.803512043293715, -122.269716803585 37.80378404305351, -122.26994980455812 37.80387504249059, -122.27021180482292 37.803970042588496, -122.27095880320213 37.80424004184439, -122.27099980371068 37.80425604241411, -122.2710388039706 37.80427204347384, -122.27112780466469 37.80430404209009, -122.27116680379434 37.80423904257172, -122.27155180418603 37.80363004198804, -122.27201580341189 37.802930042215706, -122.27244080396915 37.80225004287533, -122.27287380382678 37.80153404292075, -122.27329280429716 37.80086704289194, -122.27374580347649 37.80018304292492, -122.27416580311503 37.79949404348243, -122.27436680469118 37.799164042843266, -122.27461780385839 37.79875104340181, -122.2746368045156 37.798723043503685, -122.27467580455402 37.79866504287022, -122.27473480430535 37.79859804423328, -122.27478280426055 37.79854204298863, -122.27494680445163 37.79828004418029, -122.2747858038355 37.79822204328176, -122.27435680420768 37.798069043103204, -122.27400480399896 37.79793904313566, -122.27374480499238 37.79784404259826, -122.27359680379713 37.79778904336412, -122.27254080416213 37.797388043544515, -122.27240080391753 37.79733904309727, -122.27220280414583 37.797271043512104, -122.27144380506779 37.797001043186, -122.27133880465486 37.796964042275555, -122.27122080459004 37.79692304272984, -122.27077780476033 37.79676704261783, -122.27012680475318 37.79651904339454, -122.26896780552991 37.79607504296157, -122.26825980478722 37.79576904327816, -122.26780080476405 37.79559004374974, -122.26755880538893 37.795498042405626, -122.2674448057361 37.79545504330433, -122.26684080577796 37.795209042381416, -122.26660180565857 37.79511204303722, -122.26626080547466 37.794959042768966, -122.26605880588475 37.79486304287041, -122.26574480603604 37.79469804334227, -122.26549680545746 37.79456204220349, -122.26531380635501 37.794457042704714, -122.26498680624117 37.79425004259711, -122.26483780536101 37.794138042391545, -122.26468080625413 37.79402904335019, -122.26457080575385 37.79393904265495, -122.26433480622308 37.793761043225494, -122.2640378054468 37.79351804286155, -122.2639548065416 37.793450043250736, -122.2637068056588 37.79324704317449, -122.26362480582162 37.79318004238688, -122.26352380647106 37.79309504288087, -122.26322080589985 37.79284204375276, -122.26311980638577 37.792758043137766, -122.262957806731 37.79262204329672, -122.2624718074164 37.79221604303802, -122.26245580585034 37.79220304264106, -122.26238280563565 37.7921420431922, -122.26231080682194 37.792081042796546, -122.26231380731369 37.792062043599216, -122.26233280653024 37.79203804332159, -122.26242780643008 37.791925042737184, -122.26244780651913 37.79190304351148, -122.26246080589783 37.79188804365063, -122.26251480636813 37.791821042875625, -122.26267780621393 37.791623042830814, -122.26273280654569 37.791557043102834, -122.26288780635386 37.79153704358635, -122.26324480600748 37.79153804283046, -122.26294980698376 37.79117004260806, -122.26296080693407 37.79109804284762, -122.26299280624453 37.790882043042224, -122.26300480545157 37.79081104373186, -122.26423380580559 37.79069204364881, -122.26443480650607 37.790673043539314, -122.26500080640872 37.79029404305934, -122.26560080599546 37.78987204345937, -122.26659980651225 37.78918804316447, -122.26734180614133 37.788713043175484, -122.26766580617495 37.78829304344247, -122.268183807368 37.787729044179905, -122.2681988056952 37.7877130439761, -122.26917680537883 37.78831004386079, -122.26918980491727 37.788318043744205, -122.27289280533623 37.79050004440836, -122.27348680507164 37.790850043658175, -122.2735188047537 37.79086904415193, -122.27386580468323 37.791076043459476, -122.27489780392051 37.79161004389579, -122.27587880414515 37.79211804447985, -122.27820980395832 37.79312004331037, -122.27891780350483 37.793263043923425, -122.27966180417918 37.79341304359238, -122.28051180444514 37.79348504452425, -122.28086580293453 37.79351504448108, -122.28290580319701 37.79356004439294, -122.28604680237775 37.79362904405586, -122.28679980229288 37.79353404410802, -122.28754680234329 37.79344004442021, -122.28867080309693 37.793298044101874, -122.28882180232112 37.79327904435257, -122.28897780161596 37.79325304495439, -122.2905358020004 37.79299304516992, -122.2920738029463 37.79269104510245, -122.29276380109576 37.79255504504453, -122.29279880128568 37.79254804497081, -122.29285880156029 37.79253704475605, -122.29596480165966 37.791927045972066, -122.29925180197945 37.79194204634795, -122.29977980121276 37.791944045520296, -122.29993180100755 37.79194504586097, -122.30102680121071 37.79194904479491, -122.30461179983232 37.792414046881184, -122.30578880016353 37.79256704612248, -122.30797379932586 37.793041045725154, -122.30797479888176 37.79304104586955, -122.31370379969438 37.794282047210146, -122.32848579558721 37.79748504846719, -122.3310047954814 37.79836104834833, -122.33167879599996 37.79859504748694, -122.33204179464846 37.798721047310316, -122.33213979483578 37.79875504734135, -122.33260679504272 37.79891704767583, -122.33491379540646 37.799719047493035, -122.3405017932357 37.80166004848535, -122.34643779196257 37.810509048553236, -122.34850279032423 37.81585504723621, -122.34892779022731 37.81695504674967, -122.34945078962365 37.81825504719172, -122.35581478787455 37.83594204703461, -122.35484978766048 37.836144046025495, -122.35444978753998 37.836227046437656, -122.34887278761573 37.837389045642865, -122.34269078878815 37.838676044516525, -122.334098790456 37.84046504525343, -122.32909979047221 37.83921604468263, -122.32570679098166 37.838368044016065, -122.32506979206447 37.83820904306348, -122.32469979225587 37.83811704365607, -122.31449879388013 37.83556804378057, -122.31449779375143 37.8355680436915, -122.31449679400012 37.835567043665, -122.3144957938715 37.83556704357591, -122.31449479374282 37.83556704348676, -122.3135907929071 37.83534104350173, -122.3122277942588 37.83499904343426, -122.31189179432424 37.83491504265246, -122.31187479308537 37.83491104243059, -122.30682479505461 37.833647042392116, -122.30160879643287 37.83234504221422, -122.30058079572771 37.83208804264045, -122.30043879662705 37.83205304215612, -122.30020379630722 37.83199404257255, -122.30007979576354 37.83196304239258, -122.29998179651328 37.83193804297042, -122.29841079631848 37.831545042386, -122.29678279610398 37.83113804217536, -122.29637679675825 37.83103704252166, -122.2962337961223 37.831001041803795, -122.29614979697081 37.83098004167142, -122.29549379686242 37.83081604161826, -122.29444979718374 37.83055504240789, -122.29350679692176 37.83068304169756, -122.29326379857429 37.830625041650634, -122.29303379669341 37.83057004237292, -122.29289979738972 37.830538041898464, -122.2928827973759 37.83053404246496, -122.29286779766898 37.83053104209284, -122.29286679739069 37.8305300418956, -122.29286579732995 37.83053004162317, -122.2928357977201 37.8305230416508, -122.29283479856274 37.83052304206758, -122.29280479718612 37.83051604211421, -122.29174579687574 37.830264042551555, -122.29174479750243 37.830263042331325, -122.29174379744533 37.83026304204933, -122.29141579638807 37.83018504166584, -122.29117879767976 37.83012904245929, -122.29083979773216 37.83006704178024, -122.29077179807305 37.83008104209015, -122.29060379718587 37.830114042041096, -122.290591798472 37.83007704118525, -122.29057279797786 37.830018041302374, -122.29056779867571 37.830004042246095, -122.29052779797338 37.82987804245633, -122.2904967973753 37.82978304164511, -122.29036079771991 37.82981204177034, -122.29031979846768 37.829821041686586, -122.29020879799789 37.829845042343564, -122.29014079770077 37.829860041525905, -122.28993379685804 37.82988204101062, -122.28946079909943 37.82974604179089, -122.28888579855222 37.829581041819516, -122.28876179801372 37.82954904118733, -122.28872479772352 37.82943704143082, -122.28865579849334 37.82922904224454, -122.28850979752072 37.82926104188023, -122.28850479838155 37.82926204165082, -122.28849879831232 37.82926304112518, -122.28840179814682 37.829284041126556, -122.28793879839151 37.82938404227768, -122.28758779908401 37.82946004171737, -122.28757279748375 37.82946504223424, -122.28757179920987 37.82946504189005, -122.28757179817744 37.829464041978454, -122.28757179803121 37.829463042053426, -122.28749579775469 37.829246041386064, -122.28743979756175 37.82922804171919, -122.28738679852081 37.82921104148815, -122.2865907986408 37.8290250413162, -122.28552879798725 37.828776041585805, -122.28518979850831 37.828697041528066, -122.28510679933325 37.82867804153886, -122.28509379951785 37.82867504157013, -122.28504579871458 37.82866404158193, -122.2848147992476 37.828614041174795, -122.28477579900411 37.82860504188397, -122.28387979869028 37.82839204202115, -122.28378479954954 37.828369042136565, -122.28369779904894 37.82834804133944, -122.28251279919948 37.8280660407557, -122.28242579914681 37.82783804158264, -122.28232279865769 37.82756604119583, -122.28224679936262 37.82756404121133, -122.28215679991703 37.827562041717265, -122.28194779965807 37.827544041421824, -122.28174379965233 37.827527041812296, -122.28142279931056 37.8274830407256, -122.281141798939 37.827425040629805, -122.28113379963987 37.82742304130546, -122.28109479973381 37.82741604206599, -122.2809997995414 37.827548041214904, -122.28098679950112 37.827565040733745, -122.28087980003028 37.82770304116939, -122.28065379988801 37.82764304164271, -122.28041579905761 37.82758304067558, -122.2802167995996 37.82753304204753, -122.28016079951068 37.827673042054755, -122.2801528003597 37.827693041738655, -122.28005679992064 37.827673041813426, -122.28003880038045 37.82766904156546, -122.28004779936829 37.82764504116285, -122.28007380005224 37.82757704132624, -122.28010479881168 37.82750604082495, -122.28000879938067 37.82748304107031, -122.27980080036183 37.82743304111837, -122.27965980032877 37.827401041369406, -122.2795347998205 37.82737304100845, -122.27933179990325 37.82732804110674, -122.2792687996573 37.82731104115017, -122.27904880065343 37.82726004163236, -122.27879480063179 37.82720204157865, -122.27879380063283 37.827202041889876)))",3
