district,geometry
1,"POLYGON ((-93.226928999994 45.0356710002107, -93.226928999994 45.0334849998158, -93.226928999994 45.0313450002228, -93.226928999994 45.0313299998142, -93.2269130001005 45.0295369998515, -93.2268980000319 45.0277290001427, -93.2268980000319 45.0277140000562, -93.2268910003591 45.0259169998524, -93.2268829999632 45.0242239998517, -93.2268829999632 45.0240969997691, -93.2268749995673 45.0222850000719, -93.2268679998946 45.0216870001175, -93.2268720000926 45.0215150000804, -93.2268679998946 45.0204730001712, -93.2268629998718 45.0195130002766, -93.226860000397 45.0189210000121, -93.226857000024 45.016841999977, -93.2268510001762 45.0150219997002, -93.2268450003284 45.0132140000675, -93.2266290004183 45.0132449997957, -93.2260429997141 45.0132539998367, -93.225831000002 45.0132640000921, -93.2256669999705 45.0132799997351, -93.2253570003491 45.0132260001282, -93.2241739999682 45.0132369999699, -93.2229770002421 45.0132470002284, -93.2228929996782 45.0132479998095, -93.2216569995939 45.0132520000394, -93.2204969996776 45.0132629998761, -93.2200270002227 45.0133159998681, -93.2197579997108 45.0133470001762, -93.2196010002503 45.0133500001847, -93.2194029998836 45.0133539997723, -93.2190430000335 45.0133560002011, -93.2181380003853 45.013368000232, -93.2178710004216 45.0133710002393, -93.2177490002229 45.0087830001199, -93.2176749997048 45.0060420000485, -93.2174689998404 45.0060440000975, -93.2172589997781 45.0060469998533, -93.2139570003045 45.0060879998881, -93.2137740000064 45.0060910002768, -93.21350000037 45.0060940000302, -93.2133570002549 45.0060960000774, -93.2087119996686 45.0061540001459, -93.2078460003786 45.0061650000756, -93.2077309998525 45.0061659997804, -93.2077140001341 45.0061659997804, -93.2076360003163 45.0062049996868, -93.2076379999661 45.0059770000049, -93.2076179998746 45.0025240000797, -93.2076079998289 45.0007300001032, -93.2076010001561 45.0007059998248, -93.2076019999811 45.0006430003163, -93.207602999806 45.0005719997789, -93.2076019999811 45.0005489998722, -93.2075960001333 44.9988620002418, -93.2075769998667 44.995565999696, -93.2075579996001 44.9916840000948, -93.207565999996 44.9904249997445, -93.207574000392 44.9895039998165, -93.2075869999125 44.9880709997311, -93.2076120000268 44.984760000016, -93.2076399996159 44.9811649997291, -93.2076489998367 44.98033099996, -93.2076699997531 44.9772269998616, -93.2076730001262 44.9767539997551, -93.2076730001262 44.9767350000589, -93.2076720003013 44.9763260001896, -93.207674999776 44.9760229997151, -93.2076780001491 44.9757399998141, -93.2076809996238 44.9752079997114, -93.2076830001719 44.9749190000081, -93.2076839999968 44.9747459997154, -93.2076870003699 44.9742850000713, -93.2076870003699 44.974162000243, -93.2076920003928 44.9731660001931, -93.2076949998675 44.9725830001737, -93.2077020004385 44.971587000028, -93.2076930002177 44.9714979998667, -93.2076959996924 44.9714019999306, -93.2077040000883 44.9712329998182, -93.207710999761 44.9700230001897, -93.2077130003092 44.9696039998668, -93.2077140001341 44.9694399999976, -93.2077259998296 44.9680100003103, -93.2077330004006 44.9664229999205, -93.2077409998982 44.9646070000259, -93.2077559999669 44.9628070002374, -93.2077619998147 44.9605900001968, -93.2077629996396 44.96033300019, -93.2077640003628 44.9601170001744, -93.2077679996624 44.9600680000459, -93.2077700002106 44.9600339998933, -93.2077700002106 44.9600060002385, -93.2077700002106 44.9599729999241, -93.2077700002106 44.9599040002456, -93.2077700002106 44.9597929998976, -93.2077700002106 44.9597619998537, -93.2077700002106 44.9596929999214, -93.2077700002106 44.9596640002199, -93.2077700002106 44.9596320002254, -93.2077690003856 44.9590279996828, -93.2077769998833 44.9587430000362, -93.2077710000355 44.9585719996959, -93.2077679996624 44.9584260002139, -93.2077660000126 44.9573120001117, -93.207786999929 44.9564020002624, -93.2077819999061 44.9560850002208, -93.2077710000355 44.9553829998938, -93.2077710000355 44.9552269997144, -93.2077640003628 44.9549329999595, -93.2077619998147 44.9547619997076, -93.2077609999897 44.9543080000947, -93.2077590003399 44.953263000266, -93.2077569997918 44.9532090000419, -93.2100280001188 44.9546910001857, -93.21275999968 44.956100999938, -93.2149399997705 44.9573610000511, -93.2172110000976 44.9592119997553, -93.2186689999397 44.9603989997501, -93.2228640002642 44.9638179999669, -93.2257349997425 44.9661579999405, -93.2259499998277 44.9663070000152, -93.2264629998387 44.9666190000824, -93.2278040004032 44.9674279997404, -93.2303510000165 44.9681770002866, -93.2308919996166 44.9683360000368, -93.2320370003626 44.9686810002813, -93.2344900002645 44.9690240002875, -93.2346729996643 44.9690639997673, -93.2364519998967 44.9694550000942, -93.238048999656 44.9703219999047, -93.2385480003216 44.9710399998516, -93.2389950002104 44.9716830002899, -93.2392429999075 44.9724650000655, -93.2392579999761 44.9729340000941, -93.2392639998239 44.9731360000305, -93.2392680000219 44.9732570002304, -93.2393369996188 44.9755099998043, -93.2396270000471 44.9764670000281, -93.2406520002441 44.9773630002609, -93.2410129999191 44.9775529999423, -93.2412120001108 44.9777909997118, -93.2412399996999 44.9778120000926, -93.2428659997715 44.9784820002159, -93.2440089999693 44.9788640001564, -93.2450259997704 44.9788820002372, -93.2453899998185 44.9788880000511, -93.2451780001064 44.9794689998104, -93.2446240000875 44.98048699987, -93.2445909995773 44.9805629999983, -93.2445549995922 44.9806419998409, -93.2444790003226 44.9808119996962, -93.2442650000623 44.9812590001994, -93.2440640002209 44.9816130001551, -93.2438320004173 44.9819619998313, -93.2437770001657 44.9820360002943, -93.2435799996239 44.9822970001347, -93.2433269999039 44.9826269998095, -93.2429779999244 44.9830829998386, -93.242817000266 44.9832919996988, -93.2426139998764 44.983542999816, -93.2419460000547 44.9843679997493, -93.2411929998442 44.9852970001567, -93.2409629996904 44.9855620000219, -93.2406990000998 44.9858149998505, -93.2404139996944 44.9860510001583, -93.2400549996692 44.9862919997525, -93.2396820002986 44.9865200002575, -93.2392880001133 44.986730999747, -93.2389399999588 44.986922000193, -93.2385809999336 44.9871239997759, -93.2378310000961 44.9875479999445, -93.2373299997807 44.9879029998461, -93.2372899995978 44.98793399993, -93.2370779998857 44.9878170003044, -93.2368970001357 44.987718000288, -93.2367180000356 44.9876200001291, -93.2361740000624 44.9881389998169, -93.2359530001295 44.9884519999374, -93.2358989997028 44.988624000163, -93.2358719999386 44.9887269999217, -93.2358619998929 44.9888180000419, -93.2358350001287 44.9890390000044, -93.2358350001287 44.989292999734, -93.2358629997178 44.9896700001063, -93.2358629997178 44.9911359997975, -93.2358629997178 44.9914889997908, -93.2363549998124 44.9914920003087, -93.2366179995781 44.9914940002304, -93.2371289999393 44.9914970001128, -93.2384110000543 44.991496000152, -93.2397080002379 44.9914950001912, -93.2409739995611 44.9914970001128, -93.2420649998804 44.9914930002695, -93.242264000072 44.9914920003087, -93.2434769996917 44.9914930002696, -93.2461699997932 44.9914889997908, -93.2469640000116 44.9912259999393, -93.2479080000178 44.9908960002109, -93.2484429997701 44.9907080002245, -93.2495349999143 44.9911579997041, -93.2509230003345 44.991721999738, -93.250206000109 44.9926340001332, -93.2520870004487 44.9919930001073, -93.2534649999249 44.9915239996824, -93.2534909998642 44.9915219997618, -93.253540000268 44.9915080003155, -93.2536299997814 44.9914760002975, -93.2549450004066 44.9910129999046, -93.2559580000098 44.99065700023, -93.2564109997464 44.9904980001053, -93.2574459999891 44.9901349998818, -93.2577780002502 44.9900200002748, -93.2584619999654 44.990991999912, -93.2599139999597 44.9905379998545, -93.2613530004336 44.9900360000571, -93.260713000201 44.9890920001735, -93.2610260001954 44.9890029998616, -93.2613860000455 44.9889019999757, -93.2617119995604 44.9894190001326, -93.2620620002631 44.9897819998083, -93.2625490003348 44.9900690002295, -93.2633250001116 44.9904070001112, -93.2642120002163 44.9906689999338, -93.265024999803 44.9908189998314, -93.2658580003795 44.9906830002204, -93.2661000002288 44.9906439999127, -93.266523999653 44.9904819998166, -93.2679870004163 44.989660000179, -93.2676459999344 44.989485999894, -93.2680009997617 44.9896520002359, -93.2703409996857 44.9907459998795, -93.2717850001824 44.9916719999682, -93.2736449997074 44.9928640000618, -93.2756780003831 44.9963650000706, -93.2757679998965 44.9965200003071, -93.2754309996126 44.9989879999301, -93.2750790001584 45.0007740001642, -93.2747229996079 45.0025590002188, -93.2744239998572 45.0044100002802, -93.2744249996821 45.0057649998877, -93.2744359995528 45.0059429997573, -93.2748890001876 45.013125999969, -93.2750730003106 45.0147400001027, -93.27589299957 45.0159110000157, -93.2766030001228 45.0177109997557, -93.2771320000273 45.0202969999245, -93.2774659999381 45.0219279996953, -93.2779310002685 45.0229599999614, -93.2781460003537 45.0238440000597, -93.2786290002274 45.0249820000999, -93.2800250001453 45.0271759999842, -93.2811840002366 45.0287619999027, -93.2814679999188 45.0293120001692, -93.282191999817 45.0307509999563, -93.2826959996071 45.0324270000274, -93.2829559998981 45.0329410001582, -93.2832150003642 45.0334519998917, -93.2834260002514 45.0353649997542, -93.2829559998981 45.0353649997543, -93.2824860004431 45.0353649997543, -93.2824260001687 45.0353649997542, -93.2820529998998 45.0353730002973, -93.2780259998048 45.0354649997971, -93.2780130002843 45.0354649997971, -93.2779689999034 45.0354660002601, -93.2773539997851 45.0354660002601, -93.2762819997324 45.0354649997971, -93.2760290000124 45.0354649997971, -93.2758840002475 45.0354649997971, -93.2757169998429 45.0354649997971, -93.2752230000985 45.0354649997971, -93.2735280004299 45.0354649997971, -93.2733069995986 45.0354649997971, -93.2732110002375 45.0354649997971, -93.2731459999402 45.0354649997971, -93.2730730001452 45.0354649997971, -93.272826000273 45.0354649997971, -93.2720289996816 45.0355030002373, -93.2717259997329 45.0354649997971, -93.270045000308 45.0354949997124, -93.2685530001307 45.0355220001306, -93.2677399996458 45.0355370000753, -93.2676700002239 45.0355379999022, -93.2676069995764 45.0355419998444, -93.2663880001089 45.0355419998444, -93.2650990003212 45.0355419998444, -93.2638089998102 45.0355419998444, -93.2628980003143 45.0355440001327, -93.2627400001306 45.0355440001327, -93.262496999558 45.0355449999595, -93.2620370001488 45.0355449999595, -93.2610880001197 45.0355440001328, -93.2610479999367 45.0355440001327, -93.2608029997143 45.0355440001327, -93.2601080001285 45.0355440001327, -93.260016000067 45.0355440001327, -93.2599180001577 45.0355440001327, -93.2584579997674 45.0355440001327, -93.2574619998827 45.0355449999595, -93.2555270000146 45.0355459997863, -93.2554690002883 45.0355459997863, -93.2554550000446 45.0355459997862, -93.2538509997143 45.0355470002478, -93.2532940002207 45.0355480000745, -93.2532230000756 45.0355480000745, -93.253163999626 45.0355480000745, -93.2522699998485 45.0355480000745, -93.2511829997272 45.0355489999013, -93.2511450000924 45.0355489999013, -93.2511140001302 45.0355489999013, -93.2502289996752 45.0355489999013, -93.2498470000838 45.0355489999013, -93.2485580002961 45.0355529998427, -93.2473869996109 45.0355529998427, -93.2472100000589 45.0355529998426, -93.2460169996323 45.0355609997247, -93.2454269996284 45.0355639998388, -93.2453599996813 45.0355639998388, -93.24501300025 45.0355660001265, -93.2447739998754 45.0355679997792, -93.2447279998446 45.0355679997792, -93.2441029996806 45.0355719997193, -93.2437060000206 45.0355760002939, -93.2429660002289 45.0355749998329, -93.2422060003457 45.0355789997725, -93.2421839997061 45.0355789997725, -93.2421240003299 45.0355789997725, -93.2420310004435 45.0355800002335, -93.2419920000855 45.0355800002335, -93.2414010002567 45.0355840001727, -93.2413329995863 45.0355840001727, -93.2409839996068 45.0355849999988, -93.2409409999491 45.0355849999988, -93.2406699997875 45.0355859998248, -93.2405380004413 45.0355870002857, -93.2405169996266 45.0355870002857, -93.2396320000699 45.0355929998763, -93.2389850001646 45.0355959999888, -93.238417999727 45.0355990001011, -93.2382579998934 45.035599999927, -93.2382069998398 45.035599999927, -93.2381869997483 45.035599999927, -93.2380040003485 45.0356009997528, -93.2377039998745 45.0356030000391, -93.2371060003731 45.035606000151, -93.2347339997636 45.0356219998991, -93.2346219996107 45.0356229997245, -93.2345770003031 45.0356240001847, -93.2343170000121 45.0356259998354, -93.2307510000496 45.0356519997321, -93.2294849998281 45.0356560003012, -93.228319999889 45.0356659998181, -93.2282100002841 45.0356670002775, -93.2269919997432 45.0356750001436, -93.226928999994 45.0356710002107))"
2,"POLYGON ((-93.3194959999557 45.0512500001492, -93.3182299997342 45.0512470002229, -93.3169629996878 45.0512470002229, -93.3167650002194 45.0512470002229, -93.3156739999001 45.0512430001093, -93.3144229997473 45.0512389999955, -93.3141869997457 45.0512389999955, -93.3131640000968 45.0512389999955, -93.3119050004463 45.0512349998814, -93.3106459998975 45.0512349998814, -93.309379999676 45.0512349998814, -93.3080749999948 45.0512200002442, -93.3068790000935 45.0512060001563, -93.3068160003443 45.0512079998971, -93.3067529996968 45.0512039997808, -93.3056050003744 45.0511939998062, -93.3055419997269 45.0511969997353, -93.3054789999777 45.0511920000649, -93.3043059996427 45.0511820000882, -93.3042599996119 45.0511820000882, -93.3030169998549 45.051169999733, -93.3029680003495 45.0511690001793, -93.3028949996562 45.0511669998025, -93.3017120001737 45.0511550000789, -93.3005160002724 45.0511469998386, -93.3004529996249 45.0511439999069, -93.3003899998757 45.0511460002845, -93.2991939999744 45.0511360002997, -93.2979200002553 45.0511360002997, -93.2966380001403 45.0511320001784, -93.2953640004212 45.0511320001784, -93.295334000284 45.0511320001784, -93.2940899998038 45.0511280000568, -93.294052000169 45.0511280000568, -93.2928090004121 45.0511280000568, -93.291527000297 45.0511280000568, -93.290245000182 45.0511280000568, -93.288963000067 45.0511280000568, -93.2876819997769 45.0511250001241, -93.2863999996619 45.0511250001241, -93.2858709997574 45.0511250001241, -93.2853130004389 45.0511250001241, -93.2849839996526 45.0511250001241, -93.2843860001511 45.0511229997458, -93.2835240001607 45.051121000002, -93.2830949998153 45.0511560002675, -93.2822260001521 45.0511650000603, -93.2814539996751 45.0472179996834, -93.2814500003754 45.0471989998658, -93.2814450003526 45.0471730001386, -93.2808260000364 45.043564999892, -93.2821259996947 45.0396649999524, -93.2834260002514 45.0353649997542, -93.2832150003642 45.0334519998917, -93.2829559998981 45.0329410001582, -93.2826959996071 45.0324270000274, -93.282191999817 45.0307509999563, -93.2814679999188 45.0293120001692, -93.2811840002366 45.0287619999027, -93.2800250001453 45.0271759999842, -93.2786290002274 45.0249820000999, -93.2781460003537 45.0238440000597, -93.2779310002685 45.0229599999614, -93.2774659999381 45.0219279996953, -93.2771320000273 45.0202969999245, -93.2766030001228 45.0177109997557, -93.27589299957 45.0159110000157, -93.2750730003106 45.0147400001027, -93.2748890001876 45.013125999969, -93.2744359995528 45.0059429997573, -93.2744249996821 45.0057649998877, -93.2744239998572 45.0044100002802, -93.2747229996079 45.0025590002188, -93.2750790001584 45.0007740001642, -93.2754309996126 44.9989879999301, -93.2757679998965 44.9965200003071, -93.2756780003831 44.9963650000706, -93.2736449997074 44.9928640000618, -93.2743860002224 44.9926350000742, -93.2751920001363 44.9923860002698, -93.2754900000622 44.9922940001501, -93.2757660002467 44.9922090001568, -93.2763749996188 44.9920200000786, -93.277510000319 44.9920129997814, -93.2779460003371 44.992009999926, -93.2782059997298 44.9920080000223, -93.2786610000145 44.9920040002148, -93.2788450001375 44.9920030002629, -93.2798179995577 44.9919950000115, -93.2798159999079 44.9919049998067, -93.2796250001122 44.9914970001128, -93.2794190002479 44.9911080000775, -93.2789980002984 44.9908090001046, -93.2777940000012 44.9899519998793, -93.2769389996834 44.9893460003035, -93.2763420000068 44.9889170000643, -93.2748490000046 44.9878430003125, -93.274721999783 44.9877529999411, -93.2735750002856 44.9869419997306, -93.2724689998976 44.9861560002009, -93.2724530000041 44.9861450002417, -93.272269999706 44.9860119998755, -93.2713430003165 44.9853540002456, -93.2725140001035 44.9845160000872, -93.2725600001342 44.9844930000898, -93.2728050003566 44.984315999746, -93.2731230003739 44.9840900001854, -93.2737119996546 44.9836659998544, -93.2739109998462 44.9835249999277, -93.274505999873 44.983704999827, -93.2748819996166 44.983796999755, -93.2750570004171 44.9838389999216, -93.2760919997616 44.9840779997397, -93.2764569996346 44.9841960000959, -93.2767730000021 44.984312000037, -93.2770779996006 44.9844260002106, -93.2772709999444 44.9843079996924, -93.2764139999769 44.9838480001349, -93.2774580004405 44.9831050002945, -93.2784829997393 44.9824390000235, -93.2787139997179 44.9822820002198, -93.2794159998748 44.981802000238, -93.2796879998614 44.9816159999192, -93.2795770004316 44.9815289997065, -93.2794019996311 44.9813839996939, -93.2789120000847 44.9809749999436, -93.2786479995957 44.9807550001746, -93.2787699997944 44.9807210002101, -93.2795060002865 44.9802310002017, -93.2796030003709 44.9801430002701, -93.2797420002881 44.9800289998402, -93.2802140002912 44.9796430000015, -93.2807490000435 44.9792030001996, -93.2808929999835 44.9791039999218, -93.2809959999157 44.9790590002012, -93.281089999627 44.9790260000447, -93.2812589996814 44.9789889997889, -93.2815330002161 44.9789300000014, -93.2815790002469 44.9778969998305, -93.2816079996608 44.9769779998459, -93.2815239999953 44.9768769997431, -93.2813509997429 44.9764779999379, -93.2815790002469 44.9762080001573, -93.2816830000039 44.9761039999169, -93.2817879995859 44.9760239999458, -93.2819080001348 44.9759370001443, -93.2820849996868 44.9758150002809, -93.2822939999242 44.9757099997269, -93.2824789998721 44.9756299998416, -93.2827199998965 44.9755579998494, -93.283073000074 44.9754850001621, -93.2834260002514 44.9754290000344, -93.2842539999066 44.9753809998814, -93.2855829998773 44.975293000132, -93.2857619999775 44.9752789998994, -93.2859510001233 44.9752640000549, -93.2861970001706 44.9752469997181, -93.2865410001272 44.975202000148, -93.2873389996452 44.975156999907, -93.2875589997533 44.9751500000923, -93.2878340001129 44.975117999839, -93.2880490001981 44.9750910001675, -93.2880369996042 44.9754569997874, -93.2880369996042 44.9757099997269, -93.2880369996042 44.9758230002486, -93.2880380003274 44.9760559996934, -93.2880729995892 44.9772200002996, -93.2880709999394 44.9773590000669, -93.2880729995892 44.9776559998944, -93.2893089996734 44.9772470002397, -93.2898939996545 44.9770549997544, -93.2900929998461 44.9770510001743, -93.2917940002608 44.9770810001953, -93.2937009996414 44.9770739999801, -93.2955209998818 44.9770810001953, -93.2960179999992 44.9770829999844, -93.2972890002436 44.9770889999865, -93.2975799995984 44.9770660001868, -93.2981949997166 44.9768460000344, -93.2982950001741 44.9768099998598, -93.2991019999129 44.9765059998141, -93.2994490002426 44.9763889997411, -93.2994719998088 44.9763809998523, -93.2997999998718 44.9762909999145, -93.3005720003489 44.9761050001462, -93.300816999673 44.976063000033, -93.3010169996895 44.9760470001634, -93.3011680002006 44.9760449997027, -93.3013210003615 44.9760489999885, -93.3018800004032 44.9760850000054, -93.3021840001768 44.9761140003026, -93.3023809998203 44.9761470002287, -93.3025709997911 44.9761949997404, -93.3027580002872 44.9762500001644, -93.3034009999945 44.9764670000281, -93.303717000362 44.9765669999964, -93.3038679999747 44.9766110001814, -93.3040129997397 44.9766409997971, -93.3041640002507 44.9766499998694, -93.3043679995669 44.9766439998214, -93.3046720002389 44.9766269998937, -93.3048239996765 44.9766220000635, -93.3050899998153 44.9766280001139, -93.3052780001363 44.9766710000326, -93.3053879997411 44.9767799996971, -93.3054489998405 44.9768809999707, -93.3054890000235 44.976965000239, -93.3055669998413 44.9771279999848, -93.3055710000392 44.9771459999752, -93.3055939996054 44.9772389998351, -93.3056799998192 44.9773220000064, -93.3058430000258 44.9774110000259, -93.3059760000952 44.9774659999189, -93.3061190002103 44.9775050002963, -93.3062689999981 44.9775260001463, -93.3064199996109 44.9775350000798, -93.3067769999863 44.9775350000798, -93.3069290003222 44.9775390002615, -93.3070790001101 44.9775519997383, -93.3072790001266 44.9775760001821, -93.3075279996486 44.9776140002818, -93.3079219998339 44.9776839998308, -93.3083429997834 44.977772999924, -93.3086020002495 44.9778280001052, -93.3087429998165 44.9778510002347, -93.309087999598 44.9779059997057, -93.3095069998976 44.9778329998303, -93.3096149998527 44.9778139998561, -93.3102869998723 44.9778350002285, -93.3108889995718 44.9779180001725, -93.3110069995725 44.9779349997174, -93.3116319997365 44.9782280002407, -93.3123370002664 44.9784420003144, -93.3128410000566 44.97867499992, -93.3130760002332 44.9788519998875, -93.3131730003176 44.9789590001307, -93.3133459996717 44.9790789999401, -93.3135099997032 44.9791630001657, -93.3136290004272 44.9793359998415, -93.3137890002608 44.9796180002548, -93.3139189999571 44.9799039999333, -93.3143459997544 44.9807359998979, -93.3145950001747 44.9807370000464, -93.3159559999324 44.9807399998564, -93.3160250004277 44.9807420001532, -93.3172380000474 44.9807430003016, -93.3185040002689 44.9807470002596, -93.3184690001088 44.9817370000176, -93.3184680002839 44.9831160002016, -93.3184690001088 44.9839360000982, -93.3184680002839 44.9840509998393, -93.3184690001088 44.9844499996832, -93.3184690001088 44.9845110003095, -93.3184680002839 44.9848790003154, -93.3184680002839 44.9849399998498, -93.3184690001088 44.985184999951, -93.3184680002839 44.9855340001204, -93.3184680002839 44.9866990002388, -93.3184680002839 44.9869070002176, -93.3184680002839 44.986965000016, -93.3184669995607 44.9875390003121, -93.3184669995607 44.9876559998699, -93.3184809998044 44.987949000272, -93.3184809998044 44.9897500000973, -93.3184669995607 44.9900939998661, -93.3184659997358 44.9913189998315, -93.3184669995607 44.9915580002284, -93.3184649999109 44.9934150001357, -93.3184659997358 44.9952509998838, -93.3184659997358 44.9954330002264, -93.3184659997358 44.9970470002622, -93.3184659997358 44.9979400001108, -93.3184590000631 44.9988559999775, -93.3184590000631 44.9989059998318, -93.3184480001924 45.0006370002385, -93.3184459996443 45.0010409998386, -93.3185300002082 45.0014310002029, -93.3185650003683 45.00158399987, -93.3185999996301 45.0017410001623, -93.3185660001932 45.0017650000072, -93.3185340004062 45.0018250002107, -93.3185269998351 45.0026509997383, -93.3185269998351 45.0045549998454, -93.3185200001625 45.0056000002032, -93.3185200001625 45.0060420000485, -93.3185200001625 45.0078389997482, -93.3185200001625 45.0096470001289, -93.3185169997894 45.0102050001147, -93.3185140003147 45.0114909999717, -93.3185140003147 45.0115770001864, -93.3185129995914 45.0117049997056, -93.3184990002461 45.0128689997877, -93.3184940002232 45.0132460000121, -93.318491999675 45.0133770002536, -93.318491999675 45.0134270001358, -93.3184909998501 45.01348899998, -93.3184740001317 45.0137710000223, -93.3184359995986 45.014251999829, -93.3184359995986 45.0150679999487, -93.318428000101 45.0168649996923, -93.3184359995986 45.0186770001126, -93.3184359995986 45.0204730001712, -93.3184809998044 45.0222819998966, -93.3185269998351 45.0240939996887, -93.3185729998659 45.0259059999068, -93.3186189998967 45.0277179999104, -93.3186649999274 45.0295330001245, -93.3187029995622 45.0313419998875, -93.3187479997681 45.0333980002634, -93.3187939997988 45.03545799973, -93.3191670000677 45.0354510002968, -93.3194189999628 45.0354510002968, -93.3194199997877 45.0354609998495, -93.3194270003587 45.036442999854, -93.3194349998564 45.0366059999312, -93.3194270003587 45.0367089997639, -93.319373999757 45.0368080001927, -93.3192900000914 45.0368960000773, -93.3192239999692 45.0369380000467, -93.3192399998627 45.0373540001341, -93.3192519995582 45.0376660001192, -93.3192750000228 45.0385560002752, -93.3193040003351 45.0401289998121, -93.31930500016 45.0401800001992, -93.3193150002057 45.0404189998765, -93.3194149997649 45.0404209999945, -93.319958999738 45.0404239998538, -93.3210709999737 45.0404330000657, -93.3213320000896 45.0404339998071, -93.3231270002156 45.0404470002515, -93.3232329996225 45.0404479999926, -93.3232080004064 45.0405770000898, -93.3231380000863 45.0410010001367, -93.323112000147 45.0411540000991, -93.3229699998568 45.0420069997629, -93.3229530001383 45.0421070002583, -93.3226059998087 45.0426439999165, -93.3203050002427 45.0420999997342, -93.320186000417 45.0420720001683, -93.3194330002065 45.0419019998798, -93.3194330002065 45.0420219999119, -93.3194330002065 45.0421699998587, -93.3194340000314 45.0424229998118, -93.3194349998564 45.043967999761, -93.3194349998564 45.0440129999229, -93.3194199997877 45.0457880001497, -93.3194430002523 45.0475959999208, -93.3194730003895 45.0494309998668, -93.3194959999557 45.0512500001492))"
